,observationId,night,observationStartMJD,fiveSigmaDepth,filter,airmass,skyBrightness,seeingFwhmEff,fieldId,fieldRA,fieldDec
14,16126,22,59875.31254880749,23.424222690385328,u,1.6460250019852138,22.514966322402515,0.8569935821394102,-1,12.239292937512513,-71.85705852537514
15,16159,22,59875.328647823226,24.56180766900221,g,1.7154067871551277,21.977828073983392,0.8571154124891859,-1,12.239292937512513,-71.85705852537514
16,29522,49,59902.077648304614,24.123983622045593,g,1.3727258117585506,22.070766458333562,1.4170145836502035,-1,10.771835002720769,-73.417398443533
17,29555,49,59902.09377559294,22.6915259619948,u,1.378971297354131,22.570492041548103,1.918779462709115,-1,10.771835002720769,-73.417398443533
18,32343,54,59906.078876714775,23.17789929239066,u,1.3744374244892434,22.569352954967222,1.2282275542375696,-1,14.971959539925692,-73.4880970620673
19,32376,54,59906.09509609094,24.387991790679493,g,1.3808755680157816,22.061080347662973,1.1056827467145482,-1,14.971959539925692,-73.4880970620673
20,210425,361,60210.0081506128,22.382269076518625,z,1.9149932185784806,18.734996658573923,1.2216228916227883,-1,14.723530277252912,-73.6531427410741
21,210458,361,60210.02474787275,22.888633186690257,i,1.8280360427530407,19.569422027877856,1.3088995213205505,-1,14.723530277252912,-73.6531427410741
22,211429,362,60211.07217741585,21.592284382224825,y,1.5896769592125615,18.10112363957927,1.21690518300815,-1,11.56913094975822,-73.4450619281377
23,211462,362,60211.087447474456,21.70945694357598,y,1.5446474019417018,18.128472382400147,1.113483046183546,-1,11.56913094975822,-73.4450619281377
24,213109,368,60217.1329969116,22.751914943231775,i,1.4267772225376274,18.572549698706446,0.9896373935784146,-1,15.137363676056214,-73.11662696966567
25,213142,368,60217.14913772211,22.519160237179324,z,1.4041033575518265,18.416636743628946,0.9659610540590171,-1,15.137363676056214,-73.11662696966567
26,214047,372,60221.04955989133,24.21213412797953,g,1.6026205764388106,22.032978578304643,1.2327268168119114,-1,14.991377473905098,-73.27392638561156
