,observationId,night,observationStartMJD,fiveSigmaDepth,filter,airmass,skyBrightness,seeingFwhmEff,fieldId,fieldRA,fieldDec
0,934,1,59854.38546345065,21.59353709553788,y,1.2408129788995668,18.077206307846765,1.2837297719545857,-1,81.58695880481466,-66.51655407653149
1,935,1,59854.38587527181,21.550128647601433,y,1.2707186423578942,18.03061463919679,1.3022052972215126,-1,74.58491146588275,-68.23863146609466
2,936,1,59854.38628731464,21.510902239878195,y,1.2897947609799407,17.976992159209384,1.3138996046931468,-1,82.25777938379456,-69.37910796417245
3,937,1,59854.38670177856,21.432883609349854,y,1.3462268858386954,17.894385777615746,1.3480958528380784,-1,83.18805011210159,-72.22996700969375
4,939,1,59854.387526828476,21.43436042012535,y,1.3238967302241071,17.86747454327769,1.3346343017753204,-1,74.30086776127446,-71.06888942498942
5,3046,4,59857.36254504326,22.908951357773713,z,1.3237587148810313,19.19453090101521,0.9697860759409009,-1,74.93693542135297,-71.17795077663902
6,3103,4,59857.38683935858,22.764444422113797,z,1.2374339726403192,18.602993188848103,0.8541891839352782,-1,82.30866428787294,-66.33067705351475
7,4912,6,59859.36964724776,22.314544562490617,y,1.2817764562870142,18.296373897746967,0.724580169462561,-1,86.98450258556133,-68.64770316025276
8,6515,8,59861.34851185609,22.629018782277218,z,1.3883348634406207,18.48241311595072,0.9075745831994939,-1,90.18897563849231,-73.2143516641349
9,6516,8,59861.34893164004,22.742421996619022,z,1.2954864956213572,18.524827804353343,0.8383350793399749,-1,76.82329389634461,-69.65621734783203
10,6517,8,59861.349343250055,22.777941385835224,z,1.2577502411004953,18.552647779938898,0.823596610506742,-1,71.76887671162666,-67.57429328528504
11,6535,8,59861.35685287068,22.809552866296375,z,1.244239078867463,18.55870124080138,0.8028442042391508,-1,79.53328754506055,-66.6890353289564
12,6536,8,59861.35726442135,22.8308894822292,z,1.2800349066645493,18.539065845696065,0.778490685261936,-1,85.03491723076215,-68.50457820213215
13,6538,8,59861.35810191333,22.738570880080676,z,1.3345692609681037,18.498712409098097,0.8293707413628616,-1,82.89628811571755,-71.5548144264836
14,7362,9,59862.3210030504,21.81991652645643,y,1.30868000017592,18.096868551499906,1.0402909445167412,-1,86.18304102448653,-68.22763951544431
15,7363,9,59862.3214155487,21.843041316489305,y,1.2870673446358727,18.114457660365005,1.0299484818472266,-1,77.50856349055248,-68.45404096761625
